group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6,ks_fc,ks_fcd,ks_fc_fcd,corr_fc
ACA,2,90,0.5408041,-4.346436,-5.070488,-4.218677,-3.6263278,-5.64859,-4.6074047,1.0,1.0,2.0,0.0
ACA,2,91,0.6747493,-4.179813,-5.2578263,-5.0663347,-3.505854,-4.5081987,-3.9970593,0.039266117969821684,0.4923422082827774,0.5316083262525991,0.10483801828064625
ACA,2,92,0.71793896,-3.5646167,-4.78623,-5.4050317,-4.2192764,-5.651235,-4.5127616,1.0,1.0,2.0,0.0
ACA,2,93,0.4558777,-3.7205372,-4.9278793,-4.548548,-4.0193806,-5.6441293,-4.3546357,1.0,1.0,2.0,0.0
ACA,2,94,0.7703667,-4.4407907,-3.9050846,-5.552019,-4.3921614,-3.7425973,-4.8266697,0.0673868312757202,0.5927977839335181,0.6601846152092383,0.04404427953875445
ACA,2,95,0.785063,-3.5355074,-4.998136,-5.6415358,-4.8884306,-5.7852654,-5.4442267,1.0,1.0,2.0,0.0
ACA,2,96,0.7510376,-4.6429014,-5.1225376,-4.7220483,-3.9223466,-5.541287,-5.1178617,1.0,1.0,2.0,0.0
ACA,2,97,0.411933,-3.91627,-4.515976,-4.9874954,-3.8035262,-5.707361,-4.4634805,0.12345679012345678,0.28923330509832657,0.41269009522178335,0.13361002272291314
ACA,2,98,0.39841923,-3.9743183,-4.718114,-4.5176115,-3.992393,-5.8260355,-4.021194,1.0,1.0,2.0,0.0
ACA,2,99,0.6889529,-3.8734531,-5.01941,-5.325619,-4.8037944,-4.381783,-4.531543,1.0,1.0,2.0,0.0
ACA,3,0,0.5693181,-4.506873,-4.6293445,-4.8190603,-4.093077,-4.5983686,-3.8445811,0.22256515775034297,0.7919232618300863,1.0144884195804293,0.09435679836672782
ACA,3,1,0.5355529,-4.0210834,-5.1491084,-4.164004,-3.6850595,-5.6402426,-4.1650696,1.0,1.0,2.0,0.0
ACA,3,2,0.6121214,-4.039755,-5.0246797,-5.3593082,-4.572663,-4.28424,-4.4534636,0.08127572016460907,0.5397770197568736,0.6210527399214827,0.11749415322501612
ACA,3,3,0.8856893,-4.1913576,-4.5396914,-5.299462,-4.9959393,-4.9747252,-4.940575,0.1733539094650206,0.7310272200728005,0.9043811295378211,0.09158839250646142
ACA,3,4,0.82549435,-4.758415,-5.9046474,-4.188297,-4.4379077,-5.0611477,-4.9126434,0.24262688614540473,0.7751196172248804,1.0177465033702853,0.06496672424141253
ACA,3,5,0.71726644,-3.664448,-4.779821,-5.18429,-4.871191,-4.2452197,-4.84262,0.5094307270233196,0.24166113413154455,0.7510918611548641,0.021290654467117535
ACA,3,6,0.72341543,-4.1270237,-5.1661534,-4.805424,-3.6353157,-5.6543045,-4.954284,0.215363511659808,0.7306151415947437,0.9459786532545518,0.13914324921346216
ACA,3,7,0.6756012,-4.557028,-5.0267,-4.4322467,-4.0864797,-5.4110236,-4.2749887,0.4173525377229081,0.2811748815274376,0.6985274192503457,0.1922414768351817
ACA,3,8,0.7382052,-3.7770314,-5.1224422,-5.1782846,-4.5110393,-5.4506335,-4.3561707,1.0,1.0,2.0,0.0
ACA,3,9,0.8842339,-4.187508,-4.680376,-5.4803147,-4.9766107,-3.8361976,-5.174961,0.2170781893004115,0.7825370298299031,0.9996152191303147,0.07971638193504972
ACA,3,10,0.59536654,-4.0485687,-5.4465365,-4.7673063,-3.8763134,-5.2897487,-3.8760915,0.08213305898491086,0.2709187060735789,0.35305176505848973,0.14490088411578902
ACA,3,11,0.6697762,-3.7705777,-5.587423,-4.7950273,-4.441761,-4.9176025,-4.815682,1.0,1.0,2.0,0.0
ACA,3,12,0.6094536,-4.292344,-4.952964,-4.9082017,-4.3362575,-5.701816,-3.9774337,0.18672839506172845,0.7716398434101783,0.9583682384719068,0.155968013637553
ACA,3,13,0.7575485,-3.944012,-5.3601227,-5.038764,-4.6974077,-4.659332,-5.157946,0.040123456790123524,0.5624871225475607,0.6026105793376842,0.1946499360116515
ACA,3,14,0.74128765,-4.1369925,-4.745847,-5.5118012,-4.850345,-4.8127255,-4.9635067,0.4516460905349794,0.24207321260960135,0.6937193031445807,-0.05581197813005237
ACA,3,15,0.7918524,-4.198801,-5.857915,-4.8681927,-3.5386379,-5.6392465,-4.909503,1.0,1.0,2.0,0.0
ACA,3,16,0.843765,-3.980411,-4.589142,-5.760499,-5.0513144,-3.9152284,-4.0863833,1.0,1.0,2.0,0.0
ACA,3,17,0.62998617,-4.2935596,-5.032857,-5.0516376,-3.938864,-5.086835,-4.2472973,0.19393004115226337,0.7312561525606099,0.9251861937128734,0.044257965008685264
ACA,3,18,0.5938801,-4.349285,-4.579505,-4.706858,-4.5246177,-5.7178326,-3.8343792,1.0,1.0,2.0,0.0
ACA,3,19,0.77409977,-5.175484,-5.380937,-4.2924733,-3.7230492,-5.975585,-4.663513,1.0,1.0,2.0,0.0
ACA,3,20,0.6680284,-3.8394525,-4.0452724,-5.1373963,-4.020394,-4.6201015,-4.0342884,0.1978737997256516,0.7408713170486023,0.938745116774254,0.12937795717465395
ACA,3,21,0.77472997,-4.2637215,-4.921874,-5.856411,-4.7087398,-4.171992,-4.320088,1.0,1.0,2.0,0.0
ACA,3,22,0.7446302,-4.312823,-5.070054,-5.492658,-4.17619,-4.6066384,-3.7941828,1.0,1.0,2.0,0.0
ACA,3,23,0.755939,-4.0700274,-4.921614,-5.206696,-4.7090864,-4.451112,-4.0058713,1.0,1.0,2.0,0.0
ACA,3,24,0.7365586,-4.267912,-5.2281423,-4.9998116,-4.626725,-4.152415,-4.8730063,1.0,1.0,2.0,0.0
ACA,3,25,0.827411,-3.8028903,-4.7313623,-5.3803973,-5.068274,-3.822734,-3.811723,0.0679012345679012,0.6136764268217303,0.6815776613896315,0.016359351409691046
ACA,3,26,0.43081722,-4.065635,-4.9491587,-4.839681,-4.048049,-5.884268,-4.182743,0.4226680384087791,0.6122112588997505,1.0348792973085295,-0.07736281642144284
ACA,3,27,0.4035096,-4.1300874,-4.6730404,-4.5417957,-3.5290523,-4.9160547,-4.076562,0.17386831275720166,0.7476935051853209,0.9215618179425225,0.12427813190123567
ACA,3,28,0.67206997,-4.12834,-5.437373,-4.086923,-4.035431,-5.55259,-5.8580585,0.13151577503429357,0.25416084796593486,0.3856766230002284,0.06973479430362917
ACA,3,29,0.5460622,-4.102041,-5.0785108,-4.764182,-3.805711,-5.0108232,-3.5410404,1.0,1.0,2.0,0.0
ACA,3,30,0.76603615,-4.236009,-4.544382,-5.5519867,-4.5147805,-3.7525406,-5.458516,1.0,1.0,2.0,0.0
ACA,3,31,0.67108387,-4.3493433,-5.297203,-4.8965034,-3.5763967,-5.3543134,-4.7110677,1.0,1.0,2.0,0.0
ACA,3,32,0.58093977,-3.87965,-5.35017,-4.505242,-4.0206904,-5.281358,-4.4744754,0.25908779149519895,0.7385362056729471,0.997623997168146,0.14804709057286178
ACA,3,33,0.74796075,-4.073244,-5.0610075,-4.8661733,-5.0385213,-4.754294,-4.424259,1.0,1.0,2.0,0.0
ACA,3,34,0.83011025,-4.658182,-4.8315754,-5.8419595,-4.552915,-3.8632464,-3.9712737,1.0,1.0,2.0,0.0
ACA,3,35,0.5687956,-4.394828,-4.974726,-5.378725,-3.7000265,-5.1193657,-3.9559739,1.0,1.0,2.0,0.0
ACA,3,36,0.7905825,-4.0048523,-4.9432516,-5.333032,-4.6041136,-4.3824983,-4.164844,1.0,1.0,2.0,0.0
ACA,3,37,0.5586357,-4.5419865,-4.882526,-5.221596,-3.564108,-5.3065577,-4.6655893,1.0,1.0,2.0,0.0
ACA,3,38,0.63071185,-4.428797,-4.974445,-4.862571,-4.032809,-5.9121566,-4.26446,1.0,1.0,2.0,0.0
ACA,3,39,0.8579125,-5.221299,-5.134029,-5.1175036,-3.8666596,-4.4769335,-5.083707,0.06087105624142661,0.3323641858016071,0.39323524204303373,0.1384966596875715
ACA,3,40,0.6203948,-4.226334,-5.1608295,-4.8634114,-3.700719,-5.1146464,-4.500341,0.14934842249657065,0.27668780476637445,0.4260362272629451,0.1310542181684331
ACA,3,41,0.5289997,-3.8669438,-5.3058143,-4.7662334,-4.1195264,-4.911934,-5.096887,0.1970164609053498,0.7653213067466405,0.9623377676519902,0.0850341185025938
ACA,3,42,0.7915893,-4.3204694,-4.981202,-5.1898856,-3.6833613,-5.524219,-5.0184526,1.0,1.0,2.0,0.0
ACA,3,43,0.6641766,-4.1250477,-4.855822,-4.9420567,-4.489155,-4.338442,-4.4388905,1.0,1.0,2.0,0.0
ACA,3,44,0.5097903,-4.1543865,-5.1971126,-4.4818344,-4.02083,-5.847932,-5.806092,0.13786008230452676,0.6096014285387239,0.7474615108432506,0.07510268478141371
ACA,3,45,0.8485844,-4.234942,-5.148352,-5.193119,-4.5971904,-5.5871487,-5.1423817,1.0,1.0,2.0,0.0
ACA,3,46,0.5697753,-3.6433313,-5.182211,-4.824435,-3.6811292,-5.4721236,-4.5702977,0.043552812071330604,0.1447769052906297,0.1883297173619603,0.046415297799014384
ACA,3,47,0.5293196,-3.68879,-4.8926525,-4.7376747,-4.1214,-5.894447,-4.574948,1.0,1.0,2.0,0.0
ACA,3,48,0.8210144,-3.7775595,-5.1233635,-5.3403654,-4.768654,-5.821515,-3.911163,0.10048010973936902,0.7054783544332777,0.8059584641726467,0.19876665822624487
ACA,3,49,0.7931475,-3.687103,-4.6072903,-5.905598,-4.4149733,-4.568269,-4.6399927,1.0,1.0,2.0,0.0
ACA,3,50,0.738896,-3.5918207,-4.92301,-5.1195517,-5.1468854,-4.039269,-4.8676867,1.0,1.0,2.0,0.0
ACA,3,51,0.8963849,-4.095627,-4.724815,-5.711733,-4.021342,-5.440994,-3.8262959,1.0,1.0,2.0,0.0
ACA,3,52,0.61617976,-3.9726036,-5.619315,-4.316788,-4.895721,-5.845023,-4.5019617,1.0,1.0,2.0,0.0
ACA,3,53,0.7117629,-3.9150903,-5.2877684,-4.76081,-4.388738,-5.82034,-5.066853,0.15740740740740738,0.4303472905840068,0.5877546979914141,0.020771619769899472
ACA,3,54,0.730145,-4.7158947,-5.2093415,-4.024565,-4.5792637,-4.132008,-4.0968328,0.15174897119341565,0.6837755545889518,0.8355245257823675,0.042571971002044844
ACA,3,55,0.6009407,-4.608458,-5.5354824,-4.377009,-4.069245,-5.8950014,-3.7453625,0.0769890260631001,0.49160962432178756,0.5685986503848877,0.07317390395266812
ACA,3,56,0.47248545,-4.203576,-4.674388,-4.8740497,-3.516235,-5.4459567,-3.7857428,0.1733539094650206,0.7328586799752753,0.9062125894402959,0.04703409272257432
ACA,3,57,0.6853971,-4.6820107,-5.0288863,-5.4287314,-4.446501,-5.0529184,-3.8513246,1.0,1.0,2.0,0.0
ACA,3,58,0.603015,-4.797306,-4.5135508,-4.6777444,-3.8921976,-4.2834105,-4.084466,0.3962620027434843,0.24376731301939064,0.6400293157628749,0.005815185749965932
ACA,3,59,0.7894488,-3.9031703,-4.8166423,-5.3613234,-4.8199015,-4.3454967,-4.6325974,1.0,1.0,2.0,0.0
ACA,3,60,0.75762475,-3.747137,-4.3757167,-5.2530785,-4.931839,-4.409458,-5.2780685,1.0,1.0,2.0,0.0
ACA,3,61,0.7901722,-3.5339694,-5.2310038,-5.2364383,-4.548286,-5.2618723,-4.9297123,1.0,1.0,2.0,0.0
ACA,3,62,0.6495451,-4.3957715,-5.670257,-4.2417903,-3.9943829,-5.8859406,-4.855442,1.0,1.0,2.0,0.0
ACA,3,63,0.7687564,-3.6876886,-4.879856,-5.028282,-4.936476,-5.6879444,-4.7505603,0.21262002743484232,0.7481513701609395,0.9607713975957818,0.07967401405832865
ACA,3,64,0.5915826,-4.0917726,-5.046127,-5.0146017,-3.7373831,-4.66303,-4.2917986,1.0,1.0,2.0,0.0
ACA,3,65,0.69190705,-3.8457577,-5.2441764,-4.454937,-5.118958,-5.6861835,-4.2215004,0.05315500685871055,0.6799294887937547,0.7330844956524653,0.015142431012182767
ACA,3,66,0.81590647,-4.126652,-5.014525,-5.5265703,-4.8379154,-3.971691,-5.3154063,1.0,1.0,2.0,0.0
ACA,3,67,0.7757993,-3.650651,-5.2219024,-5.4594736,-5.068503,-4.1434317,-4.162946,1.0,1.0,2.0,0.0
ACA,3,68,0.8008428,-3.862643,-5.2408204,-5.451203,-4.687005,-5.058023,-5.052267,0.10099451303155005,0.24646871637554085,0.3474632294070909,-0.019212721601885762
ACA,3,69,0.5589434,-4.2195683,-5.124709,-4.4297743,-3.579405,-5.60005,-4.1099052,1.0,1.0,2.0,0.0
ACA,3,70,0.7391667,-3.9306476,-5.0342383,-5.445486,-4.4876056,-4.759947,-4.685609,0.18501371742112488,0.7268606487946705,0.9118743662157953,0.1276922696763765
ACA,3,71,0.84385014,-3.508121,-5.013864,-5.5660925,-4.4430184,-5.17421,-4.1955633,0.23405349794238678,0.7806597834298665,1.0147132813722533,0.08885008620216542
ACA,3,72,0.73262167,-3.554439,-5.526117,-5.1198664,-3.517486,-4.2009263,-5.6256676,1.0,1.0,2.0,0.0
ACA,3,73,0.7995945,-4.4014106,-5.077321,-5.2983894,-4.5931344,-5.2420087,-3.8891182,0.18912894375857336,0.7339575559167602,0.9230864996753335,0.04624908830541249
ACA,3,74,0.5832813,-3.5835469,-4.7839713,-5.092956,-4.637002,-5.8883133,-3.937768,1.0,1.0,2.0,0.0
ACA,3,75,0.75478965,-3.5021868,-4.930546,-4.762036,-5.344232,-5.5729957,-4.673235,1.0,1.0,2.0,0.0
ACA,3,76,0.8774396,-4.07183,-4.5209928,-4.927789,-5.4587426,-3.8209686,-3.930525,0.12620027434842251,0.7416039010095923,0.8678041753580148,0.16908388520891557
ACA,3,77,0.6145772,-3.8788142,-4.3569527,-4.990865,-4.3765454,-5.934092,-3.975324,0.11539780521262005,0.6487030974565601,0.7641009026691801,0.0633020808781275
ACA,3,78,0.61174446,-4.1266184,-5.628314,-4.617171,-4.797665,-4.7218966,-3.6134112,0.11282578875171467,0.4506307090039148,0.5634564977556294,-0.007690403788115952
ACA,3,79,0.7679933,-4.5228004,-5.970684,-4.6921105,-3.9194894,-4.9328275,-4.309506,0.05332647462277096,0.5485222407911907,0.6018487154139617,0.019719587843284255
ACA,3,80,0.8028949,-4.1077642,-4.7626686,-5.279479,-4.3779445,-4.5466194,-4.592317,0.13768861454046644,0.7629404088734232,0.9006290234138896,0.11349120588866407
ACA,3,81,0.5284962,-3.7234645,-5.174754,-4.679087,-4.208185,-5.805896,-4.360684,1.0,1.0,2.0,0.0
ACA,3,82,0.8449139,-3.8363163,-4.731461,-5.792171,-3.7826993,-5.1558576,-5.531359,0.2753772290809328,0.2643712369222317,0.5397484660031645,0.09694917458138866
ACA,3,83,0.7772649,-3.8134012,-4.9568877,-5.365848,-4.4617233,-5.521957,-4.582679,0.08539094650205764,0.6437581557198783,0.7291491022219359,0.0928824893978235
ACA,3,84,0.78614116,-4.196882,-4.7503777,-5.585564,-4.631185,-4.2069764,-4.754669,0.2901234567901234,0.333096769762597,0.6232202265527205,0.013439919594462774
ACA,3,85,0.7685649,-3.7197547,-4.960767,-5.526355,-4.2139072,-5.400619,-4.9866915,1.0,1.0,2.0,0.0
ACA,3,86,0.45662227,-3.8787112,-4.3614335,-4.7685714,-4.416658,-5.7739716,-4.138177,1.0,1.0,2.0,0.0
ACA,3,87,0.6391516,-4.5196896,-4.6694245,-5.039511,-3.8484914,-5.308013,-3.5663092,1.0,1.0,2.0,0.0
ACA,3,88,0.65766513,-4.4162607,-5.530168,-4.6617484,-3.9514046,-3.9378657,-3.5201674,1.0,1.0,2.0,0.0
ACA,3,89,0.7645443,-4.283851,-4.465347,-5.200449,-3.8658085,-4.479246,-4.469068,1.0,1.0,2.0,0.0
ACA,3,90,0.79587835,-3.8494658,-5.5420847,-4.956996,-4.931483,-5.6277037,-4.13681,1.0,1.0,2.0,0.0
ACA,3,91,0.50649375,-3.831088,-5.338522,-4.935886,-4.2093296,-5.8907585,-5.9947877,1.0,1.0,2.0,0.0
ACA,3,92,0.44455102,-3.96272,-5.378047,-4.182628,-4.4465604,-5.301785,-5.710514,0.19290123456790126,0.7441221583754951,0.9370233929433964,0.05990789616752508
ACA,3,93,0.6721822,-3.9348505,-5.1930456,-4.403064,-4.5433884,-5.1712995,-4.6564403,1.0,1.0,2.0,0.0
ACA,3,94,0.49566862,-4.150707,-5.611905,-4.868416,-4.0345745,-5.977252,-5.271319,0.0913923182441701,0.7231061559945972,0.8144984742387673,0.13033543143204668
ACA,3,95,0.84275544,-4.084625,-5.908503,-4.7678733,-4.046637,-5.6013885,-5.160731,1.0,1.0,2.0,0.0
ACA,3,96,0.7512246,-4.0190444,-5.0936613,-5.3457747,-4.459396,-4.2574477,-4.579748,1.0,1.0,2.0,0.0
ACA,3,97,0.7129732,-3.751392,-4.0572195,-5.2848434,-4.569751,-4.5825562,-4.767525,0.4696502057613169,0.4750806987019528,0.9447309044632697,0.21271644518786403
ACA,3,98,0.8100592,-4.0789824,-5.0051403,-5.164576,-5.1390414,-4.381185,-5.041019,1.0,1.0,2.0,0.0
ACA,3,99,0.7839952,-3.9902093,-5.2013,-4.7219014,-4.691928,-5.359601,-4.820217,1.0,1.0,2.0,0.0
ACA,4,0,0.81658244,-4.216732,-5.9504404,-4.5602045,-5.135506,-5.9154215,-4.632329,1.0,1.0,2.0,0.0
ACA,4,1,0.7178537,-4.092244,-3.5845356,-5.3717184,-4.387851,-5.8231926,-4.0170193,0.11025377229080935,0.7698083835077036,0.880062155798513,-0.005920188242635935
ACA,4,2,0.73791426,-4.1442766,-5.686663,-4.2925396,-3.5184596,-5.6833367,-5.8871794,1.0,1.0,2.0,0.0
ACA,4,3,0.3990668,-4.044689,-5.5339375,-4.087957,-4.4302883,-5.969444,-5.68901,0.11848422496570654,0.649069389437055,0.7675536144027616,0.11028773631954508
ACA,4,4,0.60541713,-3.7595105,-4.500518,-4.8267136,-4.688262,-5.6134224,-5.003832,1.0,1.0,2.0,0.0
ACA,4,5,0.63228655,-3.7558706,-4.849481,-5.222734,-4.922501,-4.2212634,-4.1473384,1.0,1.0,2.0,0.0
ACA,4,6,0.95155,-3.7583985,-4.6311364,-5.98622,-4.388697,-3.8094115,-5.2226653,1.0,1.0,2.0,0.0
ACA,4,7,0.70588934,-4.0460043,-5.2397346,-5.6684766,-4.7533894,-4.2297254,-5.027537,0.272119341563786,0.40749982830063414,0.6796191698644201,-0.023428841520385248
ACA,4,8,0.6999524,-3.98716,-5.1553197,-4.3981404,-5.4104333,-4.6945434,-4.4511523,0.060356652949245526,0.5441725235228132,0.6045291764720587,0.16542481645497556
ACA,4,9,0.60793096,-3.973881,-5.0819144,-4.746511,-4.295337,-4.8377824,-4.393766,1.0,1.0,2.0,0.0
ACA,4,10,0.7208709,-4.1053443,-4.972356,-5.399694,-4.9267387,-4.6320686,-3.6678605,0.14043209876543206,0.7709072594491885,0.9113393582146205,0.11121834231054215
ACA,4,11,0.69507927,-3.9382777,-5.115005,-4.8766875,-4.66433,-4.3686724,-5.293885,1.0,1.0,2.0,0.0
ACA,4,12,0.6382202,-3.9859004,-4.983372,-4.8955264,-4.145715,-4.744913,-4.3789883,1.0,1.0,2.0,0.0
ACA,4,13,0.61460036,-3.941886,-5.3332667,-4.500846,-4.2607884,-5.320624,-4.1489625,0.20318930041152272,0.8194867333623315,1.022676033773854,0.08026108694682621
ACA,4,14,0.74931455,-3.5163734,-4.778088,-5.359376,-4.8998103,-4.7881103,-4.394829,0.06978737997256515,0.7003960532039102,0.7701834331764753,0.08333639919758208
ACA,4,15,0.675286,-3.7325046,-5.2907186,-5.0694127,-4.480572,-4.4219546,-4.570036,1.0,1.0,2.0,0.0
ACA,4,16,0.6502251,-3.6980443,-5.480351,-4.674889,-3.6404064,-4.6297474,-5.5650544,1.0,1.0,2.0,0.0
ACA,4,17,0.98730445,-4.5952787,-4.887572,-4.318494,-4.434046,-5.6027,-4.815047,1.0,1.0,2.0,0.0
ACA,4,18,0.79338384,-4.4169707,-5.292296,-4.3565383,-4.1629696,-4.4394803,-4.973811,1.0,1.0,2.0,0.0
ACA,4,19,0.81893736,-4.4789076,-4.4368834,-5.2027197,-3.7557757,-5.3031554,-5.0086727,0.058813443072702365,0.7302488496142489,0.7890622926869513,0.10860090768403262
ACA,4,20,0.96512777,-4.725698,-5.2558,-5.1187577,-3.8695202,-5.682842,-5.5996237,1.0,1.0,2.0,0.0
ACA,4,21,0.8350674,-4.1905203,-5.5835075,-4.8857164,-4.2617855,-5.4723253,-5.438053,1.0,1.0,2.0,0.0
ACA,4,22,0.669719,-4.0064545,-4.5925155,-5.0078874,-4.265736,-4.9655633,-3.9523578,1.0,1.0,2.0,0.0
ACA,4,23,0.7434127,-4.048881,-4.870764,-5.2292595,-4.6922383,-4.101349,-4.6977777,1.0,1.0,2.0,0.0
ACA,4,24,0.8066706,-4.6858788,-5.1938353,-4.7241364,-3.988486,-4.8075852,-4.25129,1.0,1.0,2.0,0.0
ACA,4,25,0.6648734,-3.926402,-4.8027387,-5.275136,-4.7967243,-4.7772117,-3.6766524,0.2661179698216735,0.841326892699343,1.1074448625210165,0.06967020747687074
ACA,4,26,0.6307505,-3.7046025,-4.4501033,-5.0190496,-4.6969914,-4.5067363,-4.620837,0.08984910836762694,0.7635814198392894,0.8534305282069163,0.10142289849553485
ACA,4,27,0.7515955,-4.3590074,-5.3248973,-5.3300595,-4.8665104,-3.7051969,-4.4583116,1.0,1.0,2.0,0.0
ACA,4,28,0.66405684,-3.635345,-4.9180784,-4.7388864,-4.9952893,-5.865898,-4.774335,1.0,1.0,2.0,0.0
ACA,4,29,0.6328243,-4.4331145,-5.6098647,-4.5641956,-3.6108305,-4.3353357,-3.7506545,0.16820987654320985,0.6012682859824638,0.7694781625256737,0.11959491457433621
ACA,4,30,0.775911,-3.9089649,-4.758945,-5.1838217,-4.791264,-4.1273746,-3.8936696,1.0,1.0,2.0,0.0
ACA,4,31,0.8346137,-4.4510517,-5.05804,-5.6144786,-5.115292,-4.6387415,-5.106735,1.0,1.0,2.0,0.0
ACA,4,32,0.6095862,-3.8195174,-5.204309,-4.677935,-3.7849941,-5.8212376,-4.7577405,1.0,1.0,2.0,0.0
ACA,4,33,0.7421507,-4.071727,-5.692309,-4.8585696,-3.9566119,-3.9062288,-5.9764957,0.24571330589849105,0.8211350472745588,1.0668483531730497,0.06329277475485046
ACA,4,34,0.92146254,-4.624769,-5.1939406,-5.186495,-5.0201244,-4.1850524,-5.56503,1.0,1.0,2.0,0.0
ACA,4,35,0.7233262,-4.0800223,-4.3860197,-5.28363,-3.7948337,-5.240214,-4.3192883,1.0,1.0,2.0,0.0
ACA,4,36,0.8620936,-3.7452743,-5.0774593,-5.580461,-4.401578,-4.6057653,-5.0102515,1.0,1.0,2.0,0.0
ACA,4,37,0.81537324,-3.6308532,-5.029486,-5.09898,-4.79456,-5.77487,-5.471357,0.03137860082304528,0.6660561800325084,0.6974347808555537,-0.025177490377379465
ACA,4,38,0.86844254,-4.04332,-4.860174,-5.701478,-4.1137924,-3.6020694,-5.348424,0.01663237311385457,0.746594629243836,0.7632270023576906,0.12570185056450184
ACA,4,39,0.8246083,-5.267377,-5.2140074,-4.4994855,-4.2565775,-3.6204445,-4.7955256,0.1728395061728395,0.30951672351823456,0.48235622969107406,0.016325077409887128
ACA,4,40,0.73856604,-4.2928414,-4.512016,-5.0602555,-4.861878,-4.2069626,-4.373862,1.0,1.0,2.0,0.0
ACA,4,41,0.8135385,-4.2559624,-4.5146446,-5.178576,-3.779408,-4.481817,-5.427349,0.19701646090534986,0.5017742267805225,0.6987906876858724,0.06899173220687564
ACA,4,42,0.7308842,-4.909856,-5.2330465,-4.1570168,-3.9932768,-4.9765415,-5.459276,0.2001028806584363,0.7536915363659257,0.953794417024362,0.1648408312432059
ACA,4,43,0.7832247,-4.264968,-5.2259583,-4.7492723,-4.569218,-5.416271,-4.7648597,0.18998628257887523,0.8157322405622581,1.0057185231411334,0.06817422571495503
ACA,4,44,0.7728143,-4.1184497,-4.276254,-5.7206826,-4.336491,-4.874192,-4.962032,1.0,1.0,2.0,0.0
ACA,4,45,0.83979994,-4.2260165,-4.9862995,-5.309152,-4.6984396,-4.1115766,-4.7304444,1.0,1.0,2.0,0.0
ACA,4,46,0.7491501,-4.2190375,-4.551337,-5.510354,-4.8732057,-4.040573,-4.3927913,1.0,1.0,2.0,0.0
ACA,4,47,0.80608034,-3.8202157,-5.168462,-5.4643126,-5.0124474,-4.0355043,-4.9209332,1.0,1.0,2.0,0.0
ACA,4,48,0.74771696,-3.9587636,-5.1034036,-5.362093,-4.091651,-4.91403,-5.137701,0.11231138545953367,0.7542409743366681,0.8665523597962018,0.11127780900211802
ACA,4,49,0.9476252,-4.630242,-4.990241,-5.0513225,-4.309297,-4.123956,-4.9741993,0.25908779149519895,0.8153201620842014,1.0744079535794004,0.08454237638092002
ACA,4,50,0.62415177,-3.9321232,-5.3182635,-4.476264,-3.9437995,-5.8393264,-5.600336,1.0,1.0,2.0,0.0
ACA,4,51,0.8468866,-4.412584,-4.7804956,-5.04068,-5.3816204,-3.7575245,-5.224035,0.2676611796982167,0.8328106041528354,1.100471783851052,0.0600993456652589
ACA,4,52,0.61950386,-4.3231688,-5.771317,-5.385277,-3.9589121,-4.25153,-3.5918388,1.0,1.0,2.0,0.0
ACA,4,53,0.5368753,-4.5254097,-5.255446,-4.416362,-3.9509718,-5.9981256,-4.35246,1.0,1.0,2.0,0.0
ACA,4,54,0.6616546,-3.9020844,-5.13479,-4.603499,-5.0316586,-5.319063,-4.645647,1.0,1.0,2.0,0.0
ACA,4,55,0.8601387,-4.349943,-5.48818,-4.926345,-5.630815,-4.6736345,-3.7977865,1.0,1.0,2.0,0.0
ACA,4,56,0.7539916,-4.2004333,-5.239484,-5.0992618,-3.876837,-5.0958486,-4.224712,0.10408093278463654,0.25603809436597147,0.360119027150608,0.16686795485332714
ACA,4,57,0.6489575,-4.1920695,-5.1073427,-4.8661585,-4.529069,-4.144395,-3.7289515,1.0,1.0,2.0,0.0
ACA,4,58,0.7610372,-3.811551,-4.3880186,-5.329838,-4.224153,-4.9339757,-4.6713734,1.0,1.0,2.0,0.0
ACA,4,59,0.60614026,-4.795233,-4.740987,-5.0317516,-3.7421212,-5.025772,-3.5017698,0.184156378600823,0.14880611707607427,0.3329624956768973,0.12110768512148762
ACA,4,60,0.7056685,-3.9116838,-5.0143204,-5.0718775,-4.488674,-5.792562,-5.2720366,1.0,1.0,2.0,0.0
ACA,4,61,0.830628,-5.1542554,-5.638287,-3.7868788,-3.9195247,-4.189968,-4.953158,0.24708504801097392,0.8097342093816533,1.0568192573926272,0.1430999420062027
ACA,4,62,0.73665416,-4.2091737,-5.1564736,-5.28519,-4.383852,-4.2671094,-4.7388077,0.29458161865569277,0.8371145349236511,1.1316961535793437,0.09793532416032959
ACA,4,63,0.81904805,-3.6055863,-5.219787,-5.3111844,-4.5576167,-5.755898,-4.77285,1.0,1.0,2.0,0.0
ACA,4,64,0.74462533,-4.052948,-4.9752994,-5.2461514,-4.3002167,-5.265938,-3.9415302,0.26114540466392316,0.3454591241043017,0.6066045287682249,-0.1127540421023294
ACA,4,65,0.73550105,-3.6552057,-4.9088073,-4.7983117,-4.7515626,-5.397906,-5.018969,1.0,1.0,2.0,0.0
ACA,4,66,0.71202964,-3.8302977,-5.7286186,-4.5775623,-3.7233279,-4.719049,-5.8671517,1.0,1.0,2.0,0.0
ACA,4,67,0.80516607,-3.846647,-4.518962,-5.06465,-4.9758034,-4.166497,-4.571951,0.190843621399177,0.7938920812252467,0.9847357026244237,0.001437454645625907
