group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6
RSC,8,8,0.35107815,-5.8880897,-4.8379893,-4.1622515,-4.789248,-5.837847,-4.049926
RSC,8,9,0.5730253,-5.294831,-4.276413,-4.5102906,-4.1566215,-5.433327,-4.3073664
RSC,8,10,0.68423647,-3.522221,-3.7493331,-4.36789,-3.5896676,-4.073696,-4.609116
RSC,8,11,0.6647352,-3.7604902,-4.605466,-4.480242,-3.9415298,-5.223749,-4.6437764
RSC,8,12,0.5105733,-3.7868044,-4.809217,-3.8963015,-3.5369306,-5.585515,-4.4131837
RSC,8,13,0.62182075,-4.467627,-3.9080424,-4.4029646,-3.8066754,-4.8219028,-3.8235242
RSC,8,14,0.9656179,-5.6502743,-5.04455,-4.502399,-3.875609,-5.4043913,-5.0131273
RSC,8,15,0.468799,-3.6672075,-5.61529,-4.5314136,-3.9525604,-5.704244,-3.6544898
RSC,8,16,0.59092224,-3.8363724,-5.7880383,-4.1994224,-4.386309,-5.7278895,-3.5365345
RSC,8,17,0.6608713,-4.5241795,-4.968188,-4.329769,-3.5124714,-5.406789,-4.198561
RSC,8,18,0.40368712,-3.8531733,-4.951145,-3.8159595,-3.5476463,-5.8114786,-3.6148293
RSC,8,19,0.86218095,-4.260494,-4.47044,-4.433366,-3.707904,-5.710089,-4.8635364
RSC,8,20,0.6523169,-5.137472,-4.2146516,-5.3359666,-3.5768373,-4.3268023,-4.532826
RSC,8,21,0.6769567,-4.3836474,-4.280083,-4.2719393,-3.8170185,-4.0190372,-3.8671458
RSC,8,22,0.6264066,-3.7397542,-3.692641,-4.0454545,-4.161356,-4.933417,-3.8384964
RSC,8,23,0.27664837,-5.662301,-5.739824,-4.002439,-4.267036,-5.1437416,-4.4441566
RSC,8,24,0.84765065,-4.0385194,-4.010507,-4.3636065,-3.5547404,-4.6991963,-4.8107967
RSC,8,25,0.5975066,-4.8767114,-3.6760259,-4.3481083,-3.5731685,-5.054898,-3.8982484
RSC,8,26,0.8175679,-3.933306,-3.6465757,-4.3514514,-3.7811809,-5.487839,-4.0513296
RSC,8,27,0.77319455,-4.4463577,-4.924832,-4.4453464,-4.1238184,-4.6335874,-4.7101874
RSC,8,28,0.9291383,-3.9400132,-4.3702283,-4.4751716,-4.233475,-5.2329817,-4.5457754
RSC,8,29,0.57166785,-3.919061,-4.6371565,-4.459429,-3.6324766,-5.779904,-3.7598422
RSC,8,30,0.9232074,-4.1750503,-3.8979053,-4.5073256,-4.3458204,-4.1007795,-4.7320375
RSC,8,31,0.86372775,-4.6219683,-3.7279842,-4.5442886,-4.2082143,-3.5445857,-3.5354075
RSC,8,32,0.7046598,-3.9184768,-5.1293516,-4.220013,-3.820618,-4.664085,-4.2216034
RSC,8,33,0.57920754,-3.7391942,-4.441097,-4.60919,-3.8027914,-5.057153,-3.8081887
RSC,8,34,0.81683636,-4.681819,-3.8416743,-4.1002746,-4.0807996,-5.6284623,-4.333715
RSC,8,35,0.50463486,-3.9299693,-4.7014155,-4.3770475,-3.8374248,-4.365389,-4.222619
RSC,8,36,0.30407217,-3.8858845,-4.723796,-4.6348567,-3.7179782,-5.85264,-3.8942363
RSC,8,37,0.5609182,-3.650506,-4.8078704,-3.9692388,-3.991883,-5.974693,-5.1735225
RSC,8,38,0.65911394,-3.8725414,-4.676487,-4.0623355,-4.4520826,-5.692156,-4.4494104
RSC,8,39,0.5109635,-4.63387,-4.45253,-4.1204333,-3.8973734,-5.9819803,-5.3874574
RSC,8,40,0.8180334,-4.090725,-4.4110446,-4.3740854,-4.0407906,-5.185092,-4.0718765
RSC,8,41,0.81107664,-3.976534,-4.8985972,-4.2815895,-4.106052,-5.183825,-4.5424943
RSC,8,42,0.7243128,-4.6767607,-3.560225,-4.414236,-3.8431513,-4.5565996,-4.2673345
RSC,8,43,0.42134473,-3.5342126,-4.41134,-4.721973,-3.8089764,-5.6686,-4.709891
RSC,8,44,0.4894903,-3.8552475,-3.9482548,-4.585096,-4.0269,-4.878138,-4.196277
RSC,8,45,0.90120894,-5.09523,-4.526519,-3.8988168,-4.2863045,-5.2428527,-3.9802809
RSC,8,46,0.6384279,-3.5447583,-4.884585,-4.377598,-4.1681914,-5.13062,-4.7864914
RSC,8,47,0.45310792,-4.550733,-4.4969225,-4.7578807,-3.7629669,-4.681353,-3.8396692
RSC,8,48,0.543733,-4.495424,-3.8882644,-4.410359,-3.9399104,-5.2957315,-4.4772215
RSC,8,49,0.5014866,-4.262573,-4.5242963,-4.31091,-3.6609888,-4.707393,-3.661419
RSC,8,50,0.95748055,-4.3489637,-5.1050096,-3.865073,-5.1763835,-4.0525565,-4.1532335
RSC,8,51,0.61662155,-4.3200593,-4.2337375,-4.28763,-4.35382,-4.776057,-5.011904
RSC,8,52,0.9309332,-4.250333,-4.2618136,-4.366899,-4.367261,-4.2043805,-4.785213
RSC,8,53,0.95027995,-4.413036,-4.4231186,-4.37598,-4.4212193,-5.4551535,-3.7870517
RSC,8,54,0.4764502,-4.4174767,-4.091267,-4.4544573,-3.7479253,-4.2777977,-4.5465565
RSC,8,55,0.40487444,-5.673516,-5.972952,-4.2813754,-4.0194993,-5.907286,-4.141416
RSC,8,56,0.66413444,-4.4252872,-4.822217,-4.3833847,-4.0868397,-3.7000122,-4.297696
RSC,8,57,0.6716821,-5.1592755,-4.457012,-4.803768,-3.7465727,-4.012318,-3.9801936
RSC,8,58,0.7535096,-3.7225533,-4.347904,-4.3650026,-3.906591,-5.1562195,-4.403152
RSC,8,59,0.6275717,-3.939206,-4.463514,-4.9127464,-3.6204696,-4.427827,-3.602244
RSC,8,60,0.53217953,-3.537276,-4.5747457,-4.343222,-3.855959,-5.6970553,-3.8371513
RSC,8,61,0.66175735,-3.8479998,-5.220589,-3.8189807,-3.8376286,-5.9311705,-3.8046663
RSC,8,62,0.7932211,-3.9585388,-4.116932,-4.4265947,-4.060104,-4.545612,-3.8356786
RSC,8,63,0.9291908,-4.0776205,-4.7237577,-4.3808007,-4.6774592,-4.202554,-3.7432704
RSC,8,64,0.71512556,-4.0794754,-4.9208403,-4.2213573,-4.0361853,-5.4055705,-4.856301
RSC,8,65,0.6895087,-3.7611227,-4.6785693,-4.6602426,-3.9356809,-4.192135,-4.309671
RSC,8,66,0.54704106,-3.779246,-4.2189484,-5.0869412,-3.7058637,-4.1969686,-4.0319414
RSC,8,67,0.72367036,-3.6997237,-5.208276,-3.6675878,-3.8765996,-5.784928,-5.342853
RSC,8,68,0.8036284,-3.9246564,-4.4112964,-4.2763014,-3.8619876,-5.442722,-4.791391
RSC,8,69,0.6604119,-4.688436,-4.2345634,-4.5854936,-3.5800648,-3.5039954,-4.527489
RSC,8,70,0.74303496,-5.3398056,-4.4027977,-5.3356814,-3.9779718,-5.1094494,-5.2019987
RSC,8,71,0.585211,-3.5066962,-4.4146276,-4.772199,-3.5693593,-5.22153,-4.126901
RSC,8,72,0.6360585,-3.6180341,-5.1427817,-3.7816315,-3.6366787,-5.7369804,-4.7595716
RSC,8,73,0.9440218,-4.0371966,-4.0694933,-4.60703,-4.321963,-4.406762,-5.3610487
RSC,8,74,0.5034665,-4.708025,-5.849282,-4.5329843,-3.9315467,-5.8762784,-4.0075393
RSC,8,75,0.5391542,-5.1631603,-4.6982718,-4.781378,-3.6096745,-4.664333,-3.6704595
RSC,8,76,0.5841595,-4.6187496,-4.085582,-5.5777903,-3.8384495,-5.1558332,-4.5556946
RSC,8,77,0.6258926,-3.7936301,-4.347938,-4.6115804,-3.6064708,-5.9682436,-3.8423238
RSC,8,78,0.7084334,-3.8847919,-5.4199038,-3.6142125,-4.2039638,-5.321974,-3.8479044
RSC,8,79,0.67096794,-5.3926673,-4.547052,-4.216616,-4.0782537,-3.764015,-3.8756633
RSC,8,80,0.355675,-3.892912,-4.9631715,-4.594928,-3.5688949,-5.757538,-3.6672938
RSC,8,81,0.66407657,-4.226268,-4.6963196,-4.419931,-3.7585428,-5.6351056,-3.512694
RSC,8,82,0.45720017,-3.852246,-4.148735,-4.5110073,-3.9103456,-5.9802217,-3.8835037
RSC,8,83,0.5805923,-3.5430663,-4.359762,-4.6440725,-3.7894473,-4.4311104,-4.2167115
RSC,8,84,0.82032347,-4.613765,-4.3793015,-4.370818,-4.055867,-5.8902535,-5.439637
RSC,8,85,0.58702844,-4.6438503,-4.3839474,-4.092253,-4.1030197,-4.1793823,-3.997791
RSC,8,86,0.4317579,-4.031896,-4.1511188,-4.423408,-3.983741,-5.9575686,-4.283017
RSC,8,87,0.6867649,-4.021067,-4.645995,-4.426207,-4.0032105,-5.8242807,-4.56495
RSC,8,88,0.5648955,-4.6251755,-4.1713896,-5.5338154,-3.5072439,-5.9854913,-4.5224113
RSC,8,89,0.34676498,-5.7074494,-5.510752,-4.1052055,-4.1759872,-5.239024,-3.9549055
RSC,8,90,0.4484603,-3.7673633,-5.9368553,-4.5136685,-3.843855,-5.65062,-3.6895907
RSC,8,91,0.2803573,-5.964196,-5.912313,-3.9742808,-4.238018,-5.4397607,-4.3359766
RSC,8,92,0.7382659,-4.2998714,-4.6193953,-4.0883493,-4.415671,-4.4914374,-3.8035176
RSC,8,93,0.24523808,-5.5221834,-5.766151,-3.9207337,-4.289797,-5.0093503,-3.7240446
RSC,8,94,0.7278909,-5.289813,-4.0269117,-4.314016,-3.7094865,-4.3963532,-4.9742885
RSC,8,95,0.59485495,-4.8630075,-4.6596384,-4.4025383,-3.6215615,-5.5319138,-3.8752923
RSC,8,96,0.76780164,-5.1924467,-4.807301,-4.7128563,-3.6767678,-5.765399,-4.0724325
RSC,8,97,0.9170651,-4.375334,-4.8880153,-4.394338,-4.08735,-5.3489676,-3.7268414
RSC,8,98,0.64989173,-4.7004185,-4.201313,-4.2265744,-4.0594196,-5.6142626,-4.4824243
RSC,8,99,0.74418986,-5.4519725,-4.571687,-4.972923,-3.5066369,-5.5598373,-5.706756
RSC,9,0,0.6524582,-4.6739736,-4.9418845,-5.6134305,-3.8111641,-5.932691,-4.949287
RSC,9,1,0.756536,-4.2165365,-4.775137,-5.449383,-4.3109493,-4.194363,-5.2502794
RSC,9,2,0.7353264,-4.19334,-5.0869336,-5.280864,-4.6699576,-4.243518,-3.8762105
RSC,9,3,0.59239715,-3.6558902,-4.989325,-4.646239,-4.6961026,-5.620397,-4.9202027
RSC,9,4,0.8384229,-3.8163722,-4.9167576,-5.544175,-4.9011874,-5.125776,-4.8004475
RSC,9,5,0.51418453,-4.0239863,-5.7230716,-4.5678763,-4.081482,-5.2582273,-3.8788261
RSC,9,6,0.8868448,-4.530546,-5.692062,-4.238988,-4.449317,-5.7177153,-4.5831423
RSC,9,7,0.82114303,-3.6647305,-5.045762,-5.170197,-4.375615,-5.793724,-5.607514
RSC,9,8,0.7075475,-3.9357023,-4.4554906,-5.9358068,-4.4713807,-5.3384676,-4.1199913
RSC,9,9,0.71342826,-5.59181,-4.939048,-4.642166,-3.7152193,-4.429023,-4.326647
RSC,9,10,0.52972245,-3.9962842,-5.1198783,-4.0843096,-4.2356825,-5.912987,-4.523905
RSC,9,11,0.5936616,-4.3381352,-4.5887713,-4.868814,-3.9567657,-4.5751686,-4.3580403
RSC,9,12,0.7282831,-3.8515482,-4.5541334,-4.966005,-4.601548,-4.961512,-4.844131
RSC,9,13,0.39309102,-3.809677,-5.040736,-4.6756287,-4.1926217,-5.7091455,-5.1447153
RSC,9,14,0.43038082,-3.9073036,-4.967846,-4.516963,-4.185677,-5.588271,-3.9212792
RSC,9,15,0.78208095,-3.7936852,-4.6870756,-5.3496556,-4.8252015,-5.9045205,-4.8678827
RSC,9,16,0.5260595,-4.2751637,-4.990714,-3.8773968,-3.6401644,-5.639102,-4.9505734
RSC,9,17,0.7066505,-4.3128214,-5.045575,-5.137165,-4.3861585,-4.753786,-5.222649
RSC,9,18,0.77040786,-4.2464423,-5.775988,-4.12115,-5.1023817,-5.524733,-4.5813556
RSC,9,19,0.81027806,-4.2092576,-5.118869,-5.496449,-4.7617598,-5.0415077,-4.7191157
RSC,9,20,0.65633917,-4.1708035,-4.616541,-4.7838206,-4.1563497,-5.9614778,-4.494805
RSC,9,21,0.3580318,-3.8157642,-4.4828773,-4.4941344,-3.7456777,-5.5816083,-3.982255
RSC,9,22,0.89790046,-4.0324244,-4.5777764,-5.592076,-4.8229027,-5.0951805,-4.4052334
RSC,9,23,0.78591985,-3.8262405,-4.4684715,-4.804597,-4.641164,-5.038651,-4.625212
RSC,9,24,0.8352929,-4.364022,-4.9371066,-4.9371233,-5.192104,-4.155087,-3.711796
RSC,9,25,0.75547856,-3.793566,-4.939092,-4.888674,-5.059057,-4.6840105,-4.40685
RSC,9,26,0.7579655,-4.1815243,-4.8543305,-5.2958407,-4.2929764,-4.370382,-4.04377
RSC,9,27,0.70241493,-4.4029036,-4.695804,-4.8306746,-4.258165,-5.1050158,-3.868572
RSC,9,28,0.5706863,-4.2358713,-5.044117,-4.521301,-4.3368926,-5.5563517,-4.2479153
RSC,9,29,0.4033107,-3.8875933,-4.7718887,-4.4665484,-4.010033,-5.8077054,-4.010969
RSC,9,30,0.74438673,-3.5944703,-4.7981124,-5.3760533,-4.4807053,-4.160377,-4.6376915
RSC,9,31,0.56916857,-3.7626789,-5.3837833,-4.478973,-4.835473,-5.6911373,-3.9225955
RSC,9,32,0.435855,-3.803745,-5.14989,-4.4848423,-4.2839456,-5.997748,-3.7680213
RSC,9,33,0.8301819,-3.6522033,-4.9294295,-5.6323595,-4.449309,-5.6896195,-4.592533
RSC,9,34,0.53335065,-4.2012963,-5.3731127,-4.3357306,-3.5518136,-5.4421425,-4.3110023
RSC,9,35,0.81372297,-3.6599963,-4.2169857,-5.913785,-4.2585526,-4.1925225,-4.8026824
RSC,9,36,0.42005628,-4.0361347,-4.6686015,-4.194209,-3.9004788,-5.8687344,-5.5177884
RSC,9,37,0.3441472,-3.7602944,-4.4051414,-4.9186673,-3.6986423,-5.8418183,-3.9976025
RSC,9,38,0.38245493,-3.9173696,-4.5322356,-4.513268,-3.8030403,-5.461757,-3.7970037
RSC,9,39,0.45323634,-3.5651958,-5.0126696,-4.540683,-4.2195044,-5.2827396,-4.329552
RSC,9,40,0.73692465,-4.2418957,-5.116192,-4.896076,-4.461318,-5.17793,-5.099604
RSC,9,41,0.40581077,-3.8678234,-4.575546,-4.560147,-3.5607708,-5.9854994,-4.7935214
RSC,9,42,0.3713755,-3.9069986,-4.44788,-4.287358,-3.9082792,-5.905287,-4.1085906
RSC,9,43,0.7481292,-3.7864199,-5.256173,-4.6638007,-5.306904,-4.5145907,-5.6084
RSC,9,44,0.5391235,-4.1193013,-5.6059675,-4.1216145,-4.692959,-5.979793,-4.0932894
RSC,9,45,0.45334265,-4.0728097,-4.7487535,-4.3449025,-3.5318692,-5.5258093,-3.9502335
RSC,9,46,0.67731744,-4.2206073,-5.312234,-4.240506,-4.0436716,-5.7415056,-5.452646
RSC,9,47,0.9527491,-4.2159696,-3.5995734,-5.3008666,-3.7630131,-4.056125,-4.8671403
RSC,9,48,0.68813694,-4.4105797,-4.5076118,-5.0214777,-4.4007096,-4.2113204,-4.029635
RSC,9,49,0.8576355,-4.083756,-4.923543,-5.688634,-4.478844,-3.8101516,-5.3448434
RSC,9,50,0.67020214,-3.848881,-4.2539186,-5.0548515,-4.2325644,-5.8098755,-5.175224
RSC,9,51,0.97912306,-4.4385266,-4.685212,-5.203821,-5.1916623,-3.727844,-5.4395084
RSC,9,52,0.5997381,-3.8300073,-5.459955,-4.396184,-3.843206,-5.9583154,-5.3914585
RSC,9,53,0.7830538,-3.8730683,-4.9225025,-5.581755,-4.7584705,-5.7909455,-4.1134477
RSC,9,54,0.6538417,-4.5381103,-4.6699014,-4.910921,-4.1275644,-3.850319,-5.1216564
RSC,9,55,0.71186846,-4.278674,-5.3403416,-4.199057,-4.7375712,-5.0279956,-4.363761
RSC,9,56,0.62804717,-3.7411797,-5.288479,-4.4811287,-4.423686,-5.914358,-4.955336
RSC,9,57,0.49226066,-4.1555142,-4.7237515,-4.417235,-3.7432697,-5.218383,-4.364147
RSC,9,58,0.6637666,-3.6774526,-5.5964217,-4.798367,-4.479632,-5.4992204,-4.6284366
RSC,9,59,0.74014294,-4.1815534,-4.9088206,-5.2116327,-4.303949,-5.6586704,-4.324044
RSC,9,60,0.439801,-4.1968975,-4.9869385,-4.2401676,-3.5986753,-5.254162,-4.0090013
RSC,9,61,0.37567148,-3.7927628,-4.5277114,-4.867861,-3.7198918,-5.9596343,-3.644935
RSC,9,62,0.5758091,-3.7195363,-4.844644,-4.861214,-4.3156295,-5.8802867,-4.8052526
RSC,9,63,0.5748986,-4.0726433,-5.120502,-4.603098,-3.6698425,-5.720466,-4.785147
RSC,9,64,0.73900706,-3.8357925,-4.810582,-5.0014367,-4.5338526,-4.9577,-4.0100026
RSC,9,65,0.77728474,-3.680418,-4.325461,-4.7585177,-4.911162,-5.6142936,-4.944814
RSC,9,66,0.8321551,-4.4371076,-4.635737,-5.215697,-4.0987916,-4.468277,-5.720285
RSC,9,67,0.7180153,-3.9572396,-4.0069766,-4.8257127,-4.7899423,-5.736528,-4.715322
RSC,9,68,0.5533555,-4.4240584,-4.964072,-4.732902,-3.793991,-5.1212816,-3.9621994
RSC,9,69,0.7284051,-3.813906,-4.8570914,-5.123846,-4.6122427,-4.7525907,-4.2630157
RSC,9,70,0.71961826,-4.000142,-4.724243,-5.2208347,-4.924479,-3.944372,-4.1449594
RSC,9,71,0.8165368,-4.1173496,-4.8531203,-5.8157673,-3.9174695,-3.6831787,-4.776754
RSC,9,72,0.604187,-3.7093132,-4.997646,-5.1581845,-4.1396337,-5.4044,-4.2855606
RSC,9,73,0.3582473,-3.6269271,-4.6089025,-4.4420943,-4.1953635,-5.8905478,-3.943452
RSC,9,74,0.6833116,-4.142791,-5.280044,-4.322337,-5.020487,-5.895571,-5.1874814
RSC,9,75,0.7552009,-4.208098,-5.6089573,-4.4369726,-5.251237,-4.8388224,-4.1021733
RSC,9,76,0.42678812,-4.131026,-4.6846924,-4.068139,-3.7403927,-5.914971,-4.539207
RSC,9,77,0.6247218,-4.57631,-5.0962768,-5.047057,-4.2960234,-3.5885553,-4.4400005
RSC,9,78,0.4109247,-3.6691265,-4.5180917,-4.4678636,-3.724882,-5.9255347,-4.3518515
RSC,9,79,0.8400007,-3.6931636,-4.6129065,-5.799766,-4.4475894,-5.395,-5.477499
RSC,9,80,0.7340485,-4.2409854,-4.3524246,-5.015733,-4.6640873,-5.297434,-5.532968
RSC,9,81,0.8284305,-3.6362987,-5.020912,-4.845163,-5.0149426,-4.636465,-5.2079577
RSC,9,82,0.95931804,-4.433991,-4.334595,-4.325847,-5.0748405,-5.0258217,-3.619636
RSC,9,83,0.34321457,-3.8904405,-4.503167,-4.5585957,-3.8483431,-5.788684,-3.558073
RSC,9,84,0.46531755,-4.1726875,-4.61413,-4.191748,-3.5606987,-5.7562747,-4.786406
RSC,9,85,0.72758543,-3.9156,-5.1475763,-5.8170643,-4.1570144,-5.6432967,-4.453209
RSC,9,86,0.8216756,-3.6062016,-4.9795866,-5.2164044,-4.7671137,-5.260325,-4.3387637
RSC,9,87,0.8672665,-4.1991324,-5.020316,-4.9822125,-5.1723223,-5.8280087,-4.384813
RSC,9,88,0.8430844,-4.247303,-4.7729945,-4.327004,-5.0679674,-5.5516357,-4.2228675
RSC,9,89,0.76203716,-4.0784416,-5.213009,-5.2176294,-4.4065633,-5.944923,-4.378143
RSC,9,90,0.41017324,-4.0297546,-4.422819,-4.889194,-3.5060816,-5.7558413,-4.244473
RSC,9,91,0.3612036,-3.74924,-4.328614,-4.695357,-4.0081573,-5.788643,-4.198133
RSC,9,92,0.8175093,-4.349861,-5.171956,-5.173945,-5.085204,-5.2581,-4.336007
RSC,9,93,0.76296586,-3.7430997,-4.4698033,-5.6078224,-4.3384795,-5.2773795,-5.09477
RSC,9,94,0.8196203,-3.9947412,-4.658916,-4.490163,-4.921482,-4.9876766,-4.8308144
RSC,9,95,0.8295102,-4.0633163,-4.88004,-5.3649683,-4.698441,-5.5863485,-4.642916
RSC,9,96,0.38321576,-3.6451383,-4.5367084,-4.708906,-3.8348734,-4.7926254,-3.9964993
RSC,9,97,0.6707126,-4.1153584,-5.088622,-4.9928484,-4.2608128,-4.364676,-4.701609
RSC,9,98,0.80765796,-4.1195793,-4.9701114,-5.24508,-4.3598304,-4.624942,-4.592973
RSC,9,99,0.4569515,-3.9053643,-4.9604506,-4.6434903,-4.0466475,-5.7113123,-3.6855187
RSC,10,0,0.7234193,-3.8445733,-4.71185,-4.858041,-4.438972,-5.854468,-4.910009
RSC,10,1,0.44556066,-4.016182,-4.386555,-4.5632176,-3.819948,-5.8119516,-3.574735
RSC,10,2,0.70998746,-3.7019334,-5.0977945,-5.0438924,-3.808475,-5.3166046,-4.1373677
RSC,10,3,0.4750703,-3.8841867,-5.389208,-4.2485075,-4.380979,-5.9741454,-3.6750188
RSC,10,4,0.6976518,-3.700936,-4.4359493,-5.019276,-4.1563067,-5.1398964,-4.3166165
RSC,10,5,0.85460114,-4.6175623,-4.623789,-4.455433,-4.1268415,-5.2323527,-4.147067
RSC,10,6,0.46738318,-3.6992047,-4.858499,-3.9584506,-3.7840958,-4.8275123,-4.0108395
RSC,10,7,0.58661854,-4.2059984,-5.951809,-4.5277624,-4.2715116,-5.895972,-4.4432654
RSC,10,8,0.33207455,-3.6936522,-4.510564,-3.6431446,-3.9198837,-5.97586,-4.8014326
RSC,10,9,0.724599,-3.662082,-4.392121,-5.124432,-4.324521,-5.2143087,-3.9615543
RSC,10,10,0.74056023,-3.9343798,-5.4388075,-3.7957819,-3.888898,-5.735702,-4.502634
RSC,10,11,0.85753953,-4.503443,-5.276573,-4.163375,-4.182906,-5.63245,-4.1250105
RSC,10,12,0.58856267,-3.8056788,-4.8832765,-5.0508018,-3.5624156,-4.588707,-4.966603
RSC,10,13,0.7177532,-3.6692698,-4.2918944,-5.335419,-3.852738,-4.7430477,-4.8533463
RSC,10,14,0.842752,-3.6756752,-4.263618,-5.774806,-3.5514581,-4.479807,-5.200618
RSC,10,15,0.67110854,-4.8242745,-4.724142,-4.283102,-3.6717956,-5.8451257,-3.7349837
RSC,10,16,0.44128412,-3.5902767,-4.686735,-3.9732046,-3.6588345,-5.9084325,-3.8916245
RSC,10,17,0.57796043,-4.6975737,-4.6287994,-4.386513,-3.6272254,-4.743001,-4.8209414
RSC,10,18,0.68132716,-3.986278,-4.796962,-5.293697,-3.7886066,-4.3994136,-3.777953
RSC,10,19,0.4489174,-3.697241,-5.1137643,-4.5235057,-3.5968955,-5.981087,-4.0558205
RSC,10,20,0.7037102,-4.0347233,-4.9535794,-4.932752,-3.9478447,-5.488434,-4.1797047
RSC,10,21,0.7636717,-4.2500854,-5.045452,-4.771788,-3.8577895,-3.897568,-5.2296734
RSC,10,22,0.630253,-4.0154085,-4.85041,-4.738097,-4.3853893,-4.166415,-4.7200503
RSC,10,23,0.8442281,-4.654642,-5.43245,-3.8263042,-4.668579,-3.8375678,-4.3863516
RSC,10,24,0.32010686,-3.6027877,-4.6277447,-4.4388123,-3.5428874,-4.2717032,-4.2867603
RSC,10,25,0.70490146,-3.6166427,-4.893934,-5.1645427,-3.6023135,-5.272799,-4.4198513
RSC,10,26,0.5551204,-3.8891118,-4.8322,-4.480332,-3.5681334,-5.894601,-3.686999
RSC,10,27,0.8063466,-3.8695457,-4.58594,-4.849124,-4.319548,-4.3598576,-5.0084934
RSC,10,28,0.6344491,-3.6362004,-4.285592,-4.7456884,-4.2871413,-5.143113,-4.0521784
RSC,10,29,0.59526104,-3.6749618,-4.528685,-4.85791,-4.1603456,-4.070623,-3.7099247
RSC,10,30,0.7229791,-3.5499697,-4.262925,-5.353135,-4.1737146,-4.3608007,-4.6405783
RSC,10,31,0.6737045,-3.696436,-4.914441,-4.9675603,-3.6002145,-5.677422,-3.829182
RSC,10,32,0.62567353,-3.5849419,-4.059505,-4.8303237,-3.864413,-5.296331,-4.6619496
RSC,10,33,0.83125347,-4.1222672,-5.0823174,-4.742432,-4.10185,-4.6426997,-4.457374
RSC,10,34,0.78059125,-3.722729,-4.849281,-5.6283407,-3.7392006,-4.223869,-3.7513013
RSC,10,35,0.65612537,-3.59508,-4.7338443,-5.2441015,-4.0196857,-3.783072,-4.9785533
RSC,10,36,0.72390205,-4.065614,-4.5983977,-4.9280267,-3.705034,-4.7150702,-4.5280375
RSC,10,37,0.38892335,-4.1272125,-4.9223285,-3.8143306,-3.7244344,-5.160148,-4.127979
RSC,10,38,0.58373755,-4.027376,-4.883559,-4.5742207,-3.7231221,-5.620236,-4.3956146
RSC,10,39,0.67248034,-4.0187573,-4.8333964,-5.211121,-3.8742495,-4.4621744,-5.240311
RSC,10,40,0.7132878,-3.9694295,-5.102838,-5.096979,-3.8366346,-5.913794,-3.7200208
RSC,10,41,0.75765973,-4.2659125,-5.1019945,-4.32242,-3.7817898,-5.931689,-5.119969
RSC,10,42,0.5628147,-4.742358,-4.658707,-4.4758964,-3.9739625,-3.5627363,-4.828579
RSC,10,43,0.5070026,-3.6197994,-5.6058407,-4.637657,-3.9457262,-5.8417907,-3.8307636
RSC,10,44,0.68966824,-4.710661,-4.977439,-4.3737507,-3.8077252,-5.5822697,-3.7043383
RSC,10,45,0.68965226,-4.1880465,-5.0052366,-4.774352,-3.741999,-5.8016133,-4.118368
RSC,10,46,0.6278479,-4.8391256,-4.375527,-4.9781494,-3.7054281,-5.988603,-4.9722185
RSC,10,47,0.66133213,-3.563588,-4.617717,-5.452892,-3.8553176,-4.4060383,-4.302649
RSC,10,48,0.3941116,-3.5733337,-4.927014,-4.3759513,-4.0021887,-5.4665756,-3.705545
RSC,10,49,0.79882437,-3.791237,-5.0421743,-4.4433994,-5.5210958,-5.3334403,-3.5139005
RSC,10,50,0.5385371,-3.7169986,-5.4207187,-4.389918,-3.9229856,-5.843791,-4.051589
RSC,10,51,0.68233806,-3.6351457,-4.105104,-4.9429946,-3.7626848,-5.6659813,-4.697656
RSC,10,52,0.6319332,-3.5442152,-4.2818384,-4.720256,-4.1466155,-5.534307,-4.3160844
RSC,10,53,0.7201939,-3.7300863,-4.6024776,-5.4073915,-4.0236797,-4.1781163,-3.9754126
RSC,10,54,0.8647454,-3.5989194,-3.6945953,-4.7323947,-3.6886444,-4.11237,-4.815839
RSC,10,55,0.64854056,-4.7007556,-4.2702293,-4.1344643,-3.5712192,-4.517501,-3.6578326
RSC,10,56,0.7816708,-3.5861309,-5.543685,-4.167797,-5.4834204,-5.608954,-3.8958046
RSC,10,57,0.61435413,-3.7342985,-4.5862637,-4.5312185,-4.4145184,-4.8575573,-3.662066
RSC,10,58,0.9280556,-4.146789,-3.9875867,-5.2428603,-3.6924288,-4.234237,-4.9573355
RSC,10,59,0.6723528,-3.5086882,-4.501932,-4.9867854,-4.1297526,-4.897119,-4.3327518
RSC,10,60,0.7893505,-3.5365825,-4.8972626,-5.285256,-4.186143,-5.503922,-4.2444453
RSC,10,61,0.77085316,-4.525685,-4.8262267,-4.455138,-4.0418816,-5.9068737,-4.9465995
RSC,10,62,0.7627516,-3.8568764,-5.31922,-4.4775953,-3.8105693,-5.813672,-4.1238065
RSC,10,63,0.39749175,-4.015178,-5.880747,-4.7236714,-3.6889484,-4.21645,-5.4675326
RSC,10,64,0.73629683,-3.7336302,-4.691196,-5.8118224,-3.7412274,-3.8415596,-4.5597963
RSC,10,65,0.9842302,-3.7132878,-4.042941,-4.816464,-4.4086685,-4.3629436,-5.363249
RSC,10,66,0.59501666,-3.7387593,-4.854918,-4.981116,-3.572438,-5.910766,-3.7564797
RSC,10,67,0.6775826,-3.7459292,-4.5124536,-5.4977245,-3.6488597,-4.540862,-4.331973
